restaurant_name,author,rating,text,time
炎弟炒飯鐵板燒 - 公館店,Ruth,5 顆星,"1、餐點可以選清淡一點很貼心
2、炎煎雞腿外酥內嫩，還有附上蒜片
3、金沙豆乾絲有點鹹但很好吃
4、手上有刺青的師傅服務很好
5、霜淇淋好吃不會太甜
6、打卡五⭐️送菜餔蛋",7 個月前
炎弟炒飯鐵板燒 - 公館店,鏡月夜,5 顆星,"煎沙朗牛有焦香 附的蒜片也很脆
原本要去對面大埔的但是太多人了
這間也是蠻不錯的啊還不用等
有湯有飲料還有冰淇淋",2 個月前
炎弟炒飯鐵板燒 - 公館店,陳思樺,5 顆星,"食物好吃😋冷氣很涼
平日晚上滿多人在排隊等候
CP值很高的選項
下次回訪～",3 個月前
炎弟炒飯鐵板燒 - 公館店,何芷婷,1 顆星,"白飯米心沒熟，青菜不是現炒的，口味普通，有附冰淇淋卷，結帳後直接收回，要自己問結帳的人員，不是有冰淇淋？結帳的人才反問：你要冰淇淋嗎？
無言...",8 個月前
炎弟炒飯鐵板燒 - 公館店,辰泗,4 顆星,"店內的用餐環境還不錯，店員都是越南人，服務也ok!
我點的是鮭魚炒飯，工法蠻不錯的，米飯粒粒分明恰到好處，味道與外觀都很均勻，基底很好！可惜的是米飯可能是用現煮的白飯，比較軟爛，口感上比較失色。鮭魚的部分是一般的煎的鮭魚然後炒進去，味道和處理都還可以，但沒有切很細就是了。另外比較可惜的是此屬於重口味的炒飯，很鹹偏油調味料好像灑很多，吃清淡型的朋友要注意~
另外也有免費實用的區域，有白飯，也有熱湯可以開胃。還有飲料可以飲用（但比例稍微水一點）
另外自己蠻喜歡他的冰淇淋，是巧克力口味的，味道不錯也不貴，適合當飯後甜點。

可以linepay 付款，有開發票可使用載具。",7 個月前
炎弟炒飯鐵板燒 - 公館店,Wendy,5 顆星,今天點了沙朗牛跟蔥爆豬里肌，青菜非常大份量，有白飯，湯(筍子湯），飲料（冬瓜青茶）可以自取。牛肉肉質不算太軟，但這價錢是ok的，里肌加了小辣很香，吃完飯還可以兌換巧克力冰淇淋，巧克力蠻濃的，很飽的一餐，可以以linepay或是街口付帳，不用另外加服務費。,6 個月前
炎弟炒飯鐵板燒 - 公館店,Chi-Cheng Chiang,5 顆星,"香煎雞排香脆好吃
2種青菜的份量足
（豆芽菜&高麗菜）
+套餐再多一盤醬炒豬肉片
餐點加辣好吃下飯

白飯、湯品、飲料吃喝到飽
當日湯品是蘿蔔牛肉湯
湯鍋裡的牛肉蘿蔔都很多，
自己舀湯無限制。

結帳後可再兌換一隻
小隻霜淇淋當甜點收尾

還不錯的鐵板燒👍
可收LINE pay&街口支付",9 個月前
炎弟炒飯鐵板燒 - 公館店,李明德,5 顆星,"很長時間沒來公館商圈逛逛了；一如既往，還是人潮鼎沸，非常熱鬧。
走著走著肚子不太爭氣，剛好路過這家鐵板燒；外裝簡潔明亮，有別於一般的鐵板燒的樣貌，是吸引我進去體驗的原因。
菜單多樣，價格也很親民。點了餐後（菜單很明確，客製口味很容易選擇），發覺飯與湯是自助無料供應；湯很好喝，隨性就多喝了一點。
來了主餐與附餐，一入口，調味很不錯。更驚喜的是餐後還有甜筒冰淇淋可以享用。
真是美味又幸福的一餐。",11 個月前
炎弟炒飯鐵板燒 - 公館店,Chen Steven,4 顆星,"還不錯 雖然沒有拿到世壯運的折扣 店員可能不太清楚可以免費升等套餐 我還是付全額費用

湯好喝 套餐等於雙主菜 飯後有冰淇淋加分",7 個月前
炎弟炒飯鐵板燒 - 公館店,Justin Chen,5 顆星,蔬菜有炒奶油非常的香！雞腿的調味我很喜歡肉質也很嫩。份量很多，內用有飲料暢飲以及飯後一份冰淇淋，飲料跟冰淇淋的品質也不錯。,5 個月前
炎弟炒飯鐵板燒 - 公館店,優質餐廳蒐藏家,1 顆星,"🍽️好久沒給一星評論了，但這家鐵板燒是真的不太行… 🤧

🌟Google評論（限五星、15字和照片）送菜脯蛋。
整體來說大概1～2星吧，餐點是真的雷（後面詳述），服務和環境也不太行、加上有五星評論活動，平衡一下選擇給一星。

一進門先是看到櫃檯有好多家的名片，不知道是不是同一家集團的關係企業，剛好裡面有兩家鐵板燒我都吃過（香連、喫尤），害我一開始期待了一下，後來整個被爆擊（順帶一提，香連是好吃的、喫尤也算中上，這個就一言難盡）。

首先菜單設計的就有點怪，白色那張是典型的平價鐵板燒菜單，而且看起來跟喫尤的長很像，也是一開始讓我猜測他們是同一家的原因；黃色的菜單則是炒飯。由於店名就寫了炒飯，店內還張貼了slogan「米粒在鐵板上跳舞」，我想說應該是主打炒飯吧？！
但炒飯卻感覺跟整家店格格不入，舉例來說，白色那張菜單的主餐有季節蔬菜、豆芽菜，但點炒飯的話都沒有？！（湯、飲料、白飯是自助區，自取）。
然後我想說白色菜單有沒有機會加價升級為炒飯，答案也是不行，因此炒飯就像是另一個世界般格格不入，就是炒飯跟鐵板燒的菜餚只能擇一（你點炒飯，想吃青菜就要再另外單點青菜、而如果點一般主餐，又只能配白飯不能吃炒飯），否則一個人絕對會吃太多。

再來，餐點的味道也很糟，感覺這裡的師傅炒功都不太好，鐵板燒預期食材的味道都沒有炒出來。我最後點炒飯+青菜，炒飯剛上來時很香，我還期待了一下，吃了兩口，味道真的是有點一言難盡，而且份量也不大（不過還好份量不大，因為我吃得很痛苦）。
另外我加點了金沙豆乾絲，這兩者都是我很愛吃的食材，但炒在一起不知道是不搭還是店家的炒功太慘，我連一半都吃不完就浪費掉了（順帶一提，喫尤也有一道料理豆乾絲就算蠻好吃的）。

第三個是環境，我是坐吧檯區的，整個超級可怕，不知道是不是裝潢上空氣流通設計有問題，吃一般的鐵板燒，絕對不會在這種吧檯型位子吃到滿身大汗，因為鐵板的熱氣瘋狂往我身上竄，我甚至還坐在冷氣風口的位子了，還是熱到受不了。
另外，鐵板師傅炒菜時一直把熱油噴濺到我手上，這點也是很匪夷所思，畢竟我好歹也算是鐵板燒的常客，但不論是不正常的熱氣還是熱油噴濺都是沒怎麼印象遇過的，完全不能理解為什麼會發生，畢竟桌子「看起來」應該也是沒有比較特別。

總之，整體來說能改進的地方實在太多了，最主要還是餐點口味太糟、沒有鐵板燒該有的味道，而且價格又沒有優勢。
整餐吃完我最滿意的是可樂機的百事可樂還有免費的剝皮辣椒雞湯（應該是）。
真的不推，大不推(｡ ́︿ ̀｡)

#追記
吃完晚餐當天半夜就大烙賽了，雖然無法證實是這家的，但因為我午餐吃的是比較常吃的店家，而且要是午餐出問題應該會更早烙賽，所以我可能是跟這家的餐點很不合😵‍💫",1 年前
炎弟炒飯鐵板燒 - 公館店,冠廷,5 顆星,來過很多次了～金沙豆乾絲超好吃，而且雞腿乾煎還會附辣椒🌶️～～～,4 個月前
炎弟炒飯鐵板燒 - 公館店,Brian,1 顆星,"飲料區瀰漫著一股油煙與異味的混合氣息，讓人對整體環境衛生產生疑慮，建議排氣或濾網系統再檢查一下。
牛排調味偏重，鹽度高到掩蓋了肉的原始風味，吃到後面相當膩口；蒜片明顯過焦，苦味壓過所有香氣，反而讓整體口感失衡。
雖然每人口味不同，但這次的經驗讓人很難聯想到這是一家專業經營的鐵板燒餐廳。
整體體驗像是一場錯誤的實驗，一種讓人無法理解為何會被端上桌的混亂。這不是口味問題，而是製程失控。
希望這不是你們的正常水準，否則我會真心替每位走進這裡的客人感到遺憾。
意外的是，飯後的冰淇淋竟然成為本餐最值得期待的一道，餅乾脆口、冰淇淋綿密，簡單卻療癒——也是唯一沒有讓人感到困惑的部分。",上次編輯：6 個月前
炎弟炒飯鐵板燒 - 公館店,Richard,5 顆星,物美價廉的鐵板燒，肉跟菜炒的都非常入味好吃，170的價格內用白飯飲料湯品吃到飽，還有提供霜淇淋，非常超值。,5 個月前
炎弟炒飯鐵板燒 - 公館店,邱詩媛,5 顆星,雞腿煎得脆脆的好吃，白飯、湯以及飲料可以吃到飽,3 週前
炎弟炒飯鐵板燒 - 公館店,Ron,4 顆星,"大部分的餐點都蠻好吃的 像鮭魚表皮煎的酥脆配上簡單的調味就很好吃
但也有像金沙豆乾絲這種死鹹的 整體而言餐點還不錯 但內用環境油煙味重且偏悶熱 有點可惜",11 個月前
炎弟炒飯鐵板燒 - 公館店,Lisa Chang,5 顆星,"員工和廚師似乎都是東南亞籍
服務非常好，環境很放鬆

自助吧有附湯品、白飯、飲料自取
吃完還可以兌換一隻霜淇淋
這價位真的無可挑剔
唯一可惜的是皮蛋香菜蛋捲吃不太出皮蛋
外層砂糖有點太厚重，感覺在吃砂糖+蛋

不過比起對面大埔跟推薦炎弟",1 年前
炎弟炒飯鐵板燒 - 公館店,慢南瓜,5 顆星,比起對面的大埔鐵板燒，更喜歡來炎弟，整體的顏色更明亮，配餐的飲料跟湯品也都很不錯，之前都吃鮭魚炒飯，今天第一次嘗試炎煎雞腿，很下飯~~~不過今天的飯感覺比較濕軟，是比較可惜的地方，評論送菜脯蛋~~,7 個月前
炎弟炒飯鐵板燒 - 公館店,宋丞軒,5 顆星,今天剛好晚餐路過來享用鐵板燒，來嚐鮮吃看看，點了豬肉口味的，感覺菜菜還蠻多的，還真的不錯吃。,3 個月前
炎弟炒飯鐵板燒 - 公館店,Leidi Hsieh,3 顆星,最裡面的位子離廁所太近，因門無法自動關上，讓人用餐感覺不佳。蔬菜份量不穩，我的那份偏少，友人的正常。蔬菜調味很普通。蔬食主餐的菇和豆腐醬汁太重，膩人。菜脯蛋及格。整體用餐環境不夠乾淨，幾處牆面都有斑駁的汙漬。優點是便宜。,8 個月前
炎弟炒飯鐵板燒 - 公館店,Hlu C,1 顆星,"青菜根本過爛還吃到硬硬的東西
蛋也是髒的超級傻眼
看評價才點的，原來是因為評論有送東西
絕對不會再光顧的一間店",8 個月前
炎弟炒飯鐵板燒 - 公館店,仁王,2 顆星,"看來葉佩給的肉和一般人來吃的肉落差很大
一上桌有點傻眼也差太多
升級的三鮮也很迷你吃了寂寞
剝皮辣椒炒飯還可以但沒有附青菜
點炒飯沒有送霜淇淋要點單餐才有
原來評價這麼高是因為5星活動",上次編輯：11 個月前
狗一下居酒食堂-公館店,張量明,4 顆星,"實力派的大哥級人物之連鎖品牌，這幾年疫情到現在買了好幾次，東西頂新鮮沒話說，技術很講究，但後來在購買時芥末就很綠（圓形碗），沒有自然鮮好看（2023五月&八月），我之前有發信件詢問，並沒有回文，我通常是看人數普通的時候趕快打電話的，坦白說偏貴，但這個地點與品牌很好所已不能便宜了，沒辦法🥱
20251216留言 …",6 天前
狗一下居酒食堂-公館店,姜太,4 顆星,公館周邊營業相對較晚的用餐場所，冷氣蠻強的～串燒跟烏龍麵都還不錯吃。炒飯擺盤台灣形狀很可愛，吃起來口感偏甜，口味見仁見智。選擇品相很多，生魚片到各種串燒熟食都有選擇。生日之類提前預訂才有相關優惠。採用QR code點餐很方便。,1 個月前
狗一下居酒食堂-公館店,Miranda Wu,3 顆星,幫女兒慶生來聚餐，因為沒有事先告知，所以店家說師傅無法先準備毛毛蟲壽司，但單點就有。訂位中午1點，吃到後面很像在趕火車，最後點餐1：50、2：00要結帳，如果要吃到這個金額又是這樣的氣氛和節奏，吃熱炒可能好一點還不用收服務費，因為慶生來聚餐，也跟店家告知了，但並沒有什麼生日的祝賀，就是要趕著讓店家結帳，我們要趕快吃完讓店家休息的感覺。食物整體而言是好吃的，但服務不行。活動說有看證件會送炸牡蠣，既然要辦活動，我也問了，但也沒有再提，也沒吃到。,2 個月前
狗一下居酒食堂-公館店,水月鏡中,1 顆星,"一顆星都嫌多，今日消費2300
但真的很爛

鹽燒橫膈膜 -鹽巴多到我需要用啤酒洗一下
很鹹，請問是打翻鹽巴嗎

明太子茭白筍- 留那一點皮要幹嘛？皮又老又硬
要挑掉又弄的滿手都明太子
都使用明太子了，麻煩請直接筷子入口

味噌湯上來時，馬上喝一口是溫的

我小朋友還在用餐，直接收走小朋友面前的餐盤，也不詢問一下 ？，小朋友的明太子都在盤子上
要給他用沾明太子的 ！  完全超爛的
全都很爛，服務爛餐點爛
完全敷衍性質

200元的生蠔，長這樣這樣小

各位自己評估，當盤子一次

我不怕你們店家看到，爛就是爛",1 個月前
狗一下居酒食堂-公館店,辰泗,4 顆星,"店內的用餐環境還不錯，燈光明亮；不過冷氣異常的強，大家進來請記得帶外套☠️
本身日式料理的經驗很少，且主要是吃魚或是牛肉；不過，大部分餐點我都很喜歡！很合我的胃口，而且肉的部分都很新鮮，味道也很棒，牛肉的部分很推薦大家來嘗試看看，不管是生牛肉、松阪豬或是牛舌等等，肉質都很有嚼勁👍
壽司的部分都還可以，搭配的米粒也都飽滿。炸軟骨的部分我覺得普通，外皮偏軟，裡面的軟骨倒是處理的很不錯。
另外就是烏魚子炒飯，我個人蠻愛的，除了外型製作成台灣的圖案，米粒也是粒粒分明，整體炒的非常均勻，配料也算是用的很豐滿，烏魚子也很新鮮，整體的份量大概就是大男生6分飽的程度。
另外海鮮的部分家人都覺得不錯，味噌湯也不錯喝！

現金付款。",4 個月前
狗一下居酒食堂-公館店,miller miller,5 顆星,"參加完活動來這裡吃飯😄
上菜速度蠻快的😊
環境乾淨方便交談 來時沒有訂位就🉐位
味增湯濃香好喝😇
生魚片都很新鮮😆
蛤仔湯很優秀鮮味十足 蛤仔大顆飽滿😍
生魚片飯 飯的調味還ok 魚片一樣新鮮😘
生蠔🦪好吃調味不錯😌
烤串跟玉米表現都在水準上很棒😌
茶碗蒸軟嫩好吃😋
水蜜桃啤酒女生可以點🤗
有路過不知道要吃什麼的話會回訪😁",2 個月前
狗一下居酒食堂-公館店,April Chen,5 顆星,每樣菜食材都新鮮又烤的恰到好處，朋友誇讚到不行，服務人員態度和善，唯一朋友有抱怨的是生魚片切的太厚了有點難以下口，最好的厚度是一口剛好，太厚會有點噎口，有機會會再回訪👍👍👍，還有這裡只收現金，不能刷卡🙄😱,2 個月前
狗一下居酒食堂-公館店,MEI,4 顆星,"因為是吃過晚餐再來吃宵夜，所以沒有點很多，點個生魚片丼飯，串燒只點了烤櫛瓜和牛肋條，然後甜點點了黑糖烤麻吉，麻吉很好吃。（含菜單）
114.05.23",3 個月前
狗一下居酒食堂-公館店,Eric龍,4 顆星,"狗一下連鎖店的第一家店，開業已11年了～
餐點美味可口，非常適合三五好友小酌",1 個月前
狗一下居酒食堂-公館店,王志平,5 顆星,朋友，學生晚上聚餐的好地方，我吃了牛舌好吃，小黃瓜花枝卷好吃，干貝馬糞海膽也好吃，炒水蓮青脆，烤串好吃。,2 個月前
狗一下居酒食堂-公館店,侯阿丁,5 顆星,"🍢建議線上訂位
茭白筍我覺得是第一名 好好吃呀
炸雞軟骨份量也不錯 香噴噴🍗
配啤酒太幸福了🍻
很適合下班小酌🍺
因為大家聊天都很大聲
適合不怕吵而且想大聊特聊的朋友",4 個月前
